,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,279.8312358862281,52.8763511135739,183.9310234245506,52.8763511135739,52.8763511135739,52.8763511135739,279.8312358862281,23.56507128831997,106.3197922135324,52.8763511135739,0.0,183.9310234245506,183.9310234245506,52.8763511135739,52.8763511135739,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
12,279.8312358862281,183.9310234245506,46.82370867284679,183.9310234245506,183.9310234245506,183.9310234245506,279.8312358862281,183.9310234245506,183.9310234245506,183.9310234245506,183.9310234245506,0.0,17.248981457506165,183.9310234245506,183.9310234245506,89.27383280109382,279.8312358862281,279.8312358862281,89.27383280109382,183.9310234245506
13,279.8312358862281,183.9310234245506,46.82370867284679,183.9310234245506,183.9310234245506,183.9310234245506,279.8312358862281,183.9310234245506,183.9310234245506,183.9310234245506,183.9310234245506,17.248981457506165,0.0,183.9310234245506,183.9310234245506,89.27383280109382,279.8312358862281,279.8312358862281,89.27383280109382,183.9310234245506
14,279.8312358862281,43.67759697419855,183.9310234245506,43.67759697419855,45.54202453759775,43.67759697419855,279.8312358862281,52.8763511135739,106.3197922135324,43.67759697419855,52.8763511135739,183.9310234245506,183.9310234245506,0.0,45.54202453759775,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
15,279.8312358862281,45.54202453759775,183.9310234245506,45.54202453759775,25.67820008105377,45.54202453759775,279.8312358862281,52.8763511135739,106.3197922135324,45.54202453759775,52.8763511135739,183.9310234245506,183.9310234245506,45.54202453759775,0.0,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,125.0081325017297
16,279.8312358862281,183.9310234245506,89.27383280109382,183.9310234245506,183.9310234245506,183.9310234245506,279.8312358862281,183.9310234245506,183.9310234245506,183.9310234245506,183.9310234245506,89.27383280109382,89.27383280109382,183.9310234245506,183.9310234245506,0.0,279.8312358862281,279.8312358862281,30.582523040111393,183.9310234245506
17,52.04884761233209,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,52.04884761233209,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,0.0,52.04884761233209,279.8312358862281,279.8312358862281
18,38.250385704736956,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,38.250385704736956,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,279.8312358862281,52.04884761233209,0.0,279.8312358862281,279.8312358862281
19,279.8312358862281,183.9310234245506,89.27383280109382,183.9310234245506,183.9310234245506,183.9310234245506,279.8312358862281,183.9310234245506,183.9310234245506,183.9310234245506,183.9310234245506,89.27383280109382,89.27383280109382,183.9310234245506,183.9310234245506,30.582523040111393,279.8312358862281,279.8312358862281,0.0,183.9310234245506
20,279.8312358862281,125.0081325017297,183.9310234245506,125.0081325017297,125.0081325017297,125.0081325017297,279.8312358862281,125.0081325017297,125.0081325017297,125.0081325017297,125.0081325017297,183.9310234245506,183.9310234245506,125.0081325017297,125.0081325017297,183.9310234245506,279.8312358862281,279.8312358862281,183.9310234245506,0.0
