,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,115.8978346160851,45.7300758749413,108.81513636475967,40.13870616692385,53.73193598672362,45.11195363006523,207.21038359388155,23.56507128831997,107.63053307230697,53.55025015827468,0.0,179.31083383732698,179.81862648923274,64.07441803070324,81.11875825931955,270.45755563349866,140.21967566065126,162.95959743708664,293.95770940155904,127.38135890265426
12,362.3593914356772,174.62867507125068,37.362366172150445,142.36814505035287,132.6924197800985,128.25963130268195,539.277376804175,170.30127670099174,124.85733557045046,177.59118573152028,179.31083383732698,0.0,17.248981457506165,138.1637354832534,160.15124980860077,80.51556947549764,355.69297080787044,478.4327604381806,95.00280410059831,204.6910373632091
13,407.1217190748952,164.7645526870162,56.28505117354314,136.38920929827952,123.33048673368032,120.19223756174704,556.7073940105045,168.85088360785736,132.0953756941686,171.63996750024432,179.81862648923274,17.248981457506165,0.0,129.8432216837567,144.22480196734926,70.25129162438051,406.0913088598252,488.237501755291,97.21798576403663,200.1948369783376
14,184.73965175089623,46.72953007485721,139.05733052312894,42.578517420175174,38.829687434894694,41.83811091299516,285.7907057681125,58.63326186145943,126.06663270482164,43.56422948876668,64.07441803070324,138.1637354832534,129.8432216837567,0.0,50.45510995884507,201.76210451055658,215.76056614554585,224.74489129140207,223.44139745399104,106.0622863113444
15,215.39911831295586,67.75510406782848,179.86383936025905,53.13726739312243,25.67820008105377,45.49084274006452,326.1753311636187,76.39059452093306,121.18039570073682,49.01067288853551,81.11875825931955,160.15124980860077,144.22480196734926,50.45510995884507,0.0,200.52735205934,261.0933906600437,253.65036660847812,231.7497860847257,124.57805643742128
16,509.11638567547396,242.91175711125578,102.37806797188338,197.93259159770903,187.72360629109932,178.4431138431381,630.7914299235185,260.22395864048366,259.4059276591922,252.95835419956705,270.45755563349866,80.51556947549764,70.25129162438051,201.76210451055658,200.52735205934,0.0,493.96955411292197,651.628448970142,30.582523040111393,267.42955965990114
17,34.170682635140054,210.08940185924413,89.41381713744742,160.4283520970348,188.0759207459471,171.50710225689085,53.80830109425263,138.45255380802223,142.82320791289186,178.7667739784428,140.21967566065126,355.69297080787044,406.0913088598252,215.76056614554585,261.0933906600437,493.96955411292197,0.0,68.16755910760358,464.0427141814155,289.5093702865413
18,37.089773171631634,205.21814660123056,278.0240185291598,181.2305881793589,192.14137480743491,176.99362897811866,39.41099823784228,163.38724266195754,148.5167621801494,185.93640283127718,162.95959743708664,478.4327604381806,488.237501755291,224.74489129140207,253.65036660847812,651.628448970142,68.16755910760358,0.0,698.3570098968887,306.7773803789744
19,501.38701062946745,265.12883848649875,90.27727787016646,218.5630229557973,213.21098521307295,201.25149166359563,625.1933976301461,280.85973028749464,280.4843106952799,274.37806803267085,293.95770940155904,95.00280410059831,97.21798576403663,223.44139745399104,231.7497860847257,30.582523040111393,464.0427141814155,698.3570098968887,0.0,290.34870907078385
20,262.55434023991626,103.5121163212811,193.67952575443098,103.66003587003009,120.02831965770004,114.50836970350424,370.09808689830083,125.14434279230476,213.3688837412053,111.83755527985156,127.38135890265426,204.6910373632091,200.1948369783376,106.0622863113444,124.57805643742128,267.42955965990114,289.5093702865413,306.7773803789744,290.34870907078385,0.0
