fixed_node_id,moving_node_id,fixed_feature_index,moving_feature_index,fixed_label,moving_label,fixed_centroid_x,fixed_centroid_y,moving_centroid_x,moving_centroid_y,distance,area_ratio,position_score,topology_score,area_score,shape_score,total_score,rejection_codes,classification,fixed_rank,moving_rank,is_mutual_first,is_mutual_top3,fixed_status,moving_status
fixed_00219,moving_00296,219,296,Structure 2,Structure 2,2254.7313538628687,17809.09926709627,31.002499999999998,17313.766912,2278.228293544676,0.001080496640980024,1.1295100981376286e-05,0.3536236335171987,0.0,0.4209677106629124,0.16586899608265426,ERR_DIST;ERR_AREA,rejected,12,43,False,False,no_counterpart,matched_anchor
fixed_00219,moving_00295,219,295,Structure 2,Structure 2,2254.7313538628687,17809.09926709627,31.002499999999998,17240.223197,2295.340932983692,0.001080496640980024,1.0368847654272218e-05,0.43553444482336406,0.0,0.4209677106629124,0.19453745585114768,ERR_DIST;ERR_AREA,rejected,9,36,False,False,no_counterpart,matched_review
fixed_00219,moving_00481,219,481,Structure 2,Structure 3,2254.7313538628687,17809.09926709627,702.2328215238331,16028.540158566962,2362.3383398407477,3.3679079913620065,7.4173278090212255e-06,0.5646870907009743,0.12407363718426445,0.7587477150595365,0.2983325767528807,ERR_DIST,rejected,1,2,False,True,no_counterpart,matched_anchor
fixed_00219,moving_00484,219,484,Structure 2,Structure 3,2254.7313538628687,17809.09926709627,4381.46213921478,16603.39445803355,2444.730643641653,5.7838984533654045,4.912865319661979e-06,0.4450234324999394,0.0,0.7900565466339198,0.23476557554123265,ERR_DIST;ERR_AREA,rejected,5,3,False,False,no_counterpart,no_counterpart
fixed_00219,moving_00286,219,286,Structure 2,Structure 2,2254.7313538628687,17809.09926709627,250.05725611245677,16326.537489739978,2493.3326416403556,0.23014578179634565,3.85298182975133e-06,0.5495253946165193,0.0,0.558786475796602,0.24821388423908236,ERR_DIST;ERR_AREA,rejected,2,11,False,False,no_counterpart,no_counterpart
fixed_00220,moving_00295,220,295,Structure 2,Structure 2,29.697995666666667,17099.239008333334,31.002499999999998,17240.223197,140.9902237233263,0.9994594005904609,0.49413272755710413,0.4929681622339254,0.9996099345122869,0.9998802909621779,0.6453953274255355,,matched_review,1,2,False,True,matched_review,matched_review
fixed_00220,moving_00296,220,296,Structure 2,Structure 2,29.697995666666667,17099.239008333334,31.002499999999998,17313.766912,214.53186985427055,0.9994594005904609,0.3420975497952583,0.6293222942586834,0.9996099345122869,0.9998802909621779,0.6399069614175548,,matched_review,2,2,False,True,matched_review,matched_anchor
fixed_00220,moving_00297,220,297,Structure 2,Structure 2,29.697995666666667,17099.239008333334,31.0025,17424.082484666666,324.84609563280804,0.9994593734104433,0.1970632613549653,0.5235654149148881,0.9996099148954435,0.9998802766664056,0.5521300473401779,ERR_NOT_MUTUAL,matched_review,4,3,False,False,matched_review,matched_anchor
fixed_00220,moving_00491,220,491,Structure 2,Structure 3,29.697995666666667,17099.239008333334,31.002499999999998,16615.10162,484.13914581840606,0.9994594005904609,0.0888597736189835,0.5685860304571848,0.9996099345122869,0.9998802909621779,0.5300160474253341,,rejected,5,8,False,False,matched_review,matched_anchor
fixed_00220,moving_00126,220,126,Structure 2,Structure 1,29.697995666666667,17099.239008333334,160.22807231729658,17821.77161815481,734.2284883916259,40.97783499763612,0.0254473811777478,0.3465335360079001,0.0,0.8900767812246998,0.21920099913744673,ERR_AREA,rejected,10,33,False,False,matched_review,no_counterpart
