,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,114.51528354017752,39.50851886204247,222.67311364796,114.51528354017752,0.0,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,30.213998857609255,114.51528354017752,222.67311364796,222.67311364796,755.549497214886,222.67311364796,755.549497214886,222.67311364796,755.549497214886
12,181.0597844491634,63.35095810540415,63.35095810540415,94.7401400198305,63.35095810540415,63.35095810540415,222.67311364796,222.67311364796,26.5438003231018,222.67311364796,222.67311364796,0.0,63.35095810540415,63.35095810540415,63.35095810540415,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,149.12785604217078,755.549497214886,181.0597844491634,755.549497214886,113.40235994650273,755.549497214886
13,181.0597844491634,42.7589391360672,35.08565727954049,94.7401400198305,53.03286667061445,35.08565727954049,222.67311364796,222.67311364796,63.35095810540415,222.67311364796,222.67311364796,63.35095810540415,0.0,46.838020220763006,42.7589391360672,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,149.12785604217078,755.549497214886,181.0597844491634,755.549497214886,113.40235994650273,755.549497214886
14,181.0597844491634,46.838020220763006,46.838020220763006,94.7401400198305,53.03286667061445,46.838020220763006,222.67311364796,222.67311364796,63.35095810540415,222.67311364796,222.67311364796,63.35095810540415,46.838020220763006,0.0,46.838020220763006,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,149.12785604217078,755.549497214886,181.0597844491634,755.549497214886,113.40235994650273,755.549497214886
15,181.0597844491634,39.184840266092586,42.7589391360672,94.7401400198305,53.03286667061445,42.7589391360672,222.67311364796,222.67311364796,63.35095810540415,222.67311364796,222.67311364796,63.35095810540415,42.7589391360672,46.838020220763006,0.0,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,149.12785604217078,755.549497214886,181.0597844491634,755.549497214886,113.40235994650273,755.549497214886
16,24.77967253531434,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,0.0,222.67311364796,222.67311364796,74.56546924947014,181.0597844491634,755.549497214886,134.07979767694715,755.549497214886,181.0597844491634,755.549497214886
17,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,114.51528354017752,39.50851886204247,222.67311364796,114.51528354017752,30.213998857609255,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,0.0,114.51528354017752,222.67311364796,222.67311364796,755.549497214886,222.67311364796,755.549497214886,222.67311364796,755.549497214886
18,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,52.556796635149276,114.51528354017752,222.67311364796,52.556796635149276,114.51528354017752,222.67311364796,222.67311364796,222.67311364796,222.67311364796,222.67311364796,114.51528354017752,0.0,222.67311364796,222.67311364796,755.549497214886,222.67311364796,755.549497214886,222.67311364796,755.549497214886
19,74.56546924947014,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,181.0597844491634,181.0597844491634,181.0597844491634,74.56546924947014,222.67311364796,222.67311364796,0.0,181.0597844491634,755.549497214886,134.07979767694715,755.549497214886,181.0597844491634,755.549497214886
20,181.0597844491634,149.12785604217078,149.12785604217078,149.12785604217078,149.12785604217078,149.12785604217078,222.67311364796,222.67311364796,149.12785604217078,222.67311364796,222.67311364796,149.12785604217078,149.12785604217078,149.12785604217078,149.12785604217078,181.0597844491634,222.67311364796,222.67311364796,181.0597844491634,0.0,755.549497214886,181.0597844491634,755.549497214886,149.12785604217078,755.549497214886
